ID,DSE01,DSE02,DSE03,DSE04,DSE05,DSE06,DSE07,DSE08,DSE09,DSE10,HAB01,HAB02,HAB03,HAB041,HAB042,HAB043,HAB044,HAB045,HAB046,ULV01,ULV02,ULV03,UVL04,ULV05,ULV06,ULV07,ULV08,ULV09,ACD1,ACD02,RAN01,RAN02,RAN03,JOG101,CAP101,JOG102,CAP102,JOG103,CAP103,JOG104,CAP104,JOG105,CAP105,JOG106,CAP106,JOG107,CAP107,JOG108,CAP108,JOG109,CAP109,JOG201,CAP201,JOG202,CAP202,JOG203,CAP203,JOG204,CAP204,JOG205,CAP205,JOG206,CAP206,JOG207,CAP207,JOG208,CAP208,JOG209,CAP209,JOG301,CAP301,JOG302,CAP302,JOG303,CAP303,JOG304,CAP304,JOG305,CAP305,JOG306,CAP306,JOG307,CAP307,JOG308,CAP308,JOG309,CAP309,DEB01,DEB02,DEB03,COM011,COM012,COM013,COM014,COM015,COM016,COM017,COM021,COM022,COM023,COM024,COM025,COM03,FNT01,interviewtime
3193,7,A1,3,6,3,1,6,1,1,NA,7,1,A2,,Y,,,,,A2,7,9,2,3,A1,A1,A2,A3,NA,2,2,2,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,A3,10,A2,5,A2,10,A2,10,A3,10,A2,10,A3,10,A3,10,A2,7,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,2,1,2,,Y,Y,,Y,,,5,3,1,4,2,6,1,605.3
3198,7,A1,3,6,4,2,8,3,2,1,5,1,A3,,Y,,,,,A2,7,9,2,2,A2,A1,A1,A1,2,NA,1,2,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,A3,9,A2,9,A2,7,A2,8,A3,8,A2,9,A3,10,A3,8,A3,6,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,2,2,1,,Y,Y,,Y,,,4,3,1,5,2,4,2,382.08
3199,7,A1,2,5,7,1,6,4,1,NA,5,1,A2,,,,,,Y,A3,7,9,3,3,A1,A1,A1,A1,NA,2,2,2,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,A3,9,A2,10,A3,10,A2,10,A3,10,A2,10,A3,10,A3,10,A2,10,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,2,2,2,,,,,Y,,,3,5,4,2,1,2,1,720.26
3201,19,A2,3,7,8,2,6,3,1,NA,7,1,A3,Y,Y,,,,,A2,2,16,2,3,A1,A1,A2,A3,NA,2,2,1,NA,A3,8,A3,9,A2,8,A3,7,A3,5,A3,9,A2,9,A3,9,A3,9,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,2,2,2,,Y,Y,Y,,,,5,3,1,4,2,6,5,491.86
3203,23,A1,4,4,1,2,5,2,1,NA,4,3,A1,,,,,,Y,A2,23,23,1,1,A2,A1,A1,A2,NA,2,2,3,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,A3,10,A2,10,A2,8,A3,10,A3,10,A2,10,A3,10,A3,10,A3,10,2,2,2,,,Y,Y,Y,,,5,2,1,3,4,8,5,660.01
3205,23,A2,4,5,3,2,6,3,2,2,1,1,A1,,Y,,,,,A1,23,23,1,1,A1,A1,A2,A4,NA,1,2,1,NA,A2,4,A3,7,A3,6,A2,7,A3,7,A2,7,A3,7,A3,6,A3,6,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,2,1,1,Y,Y,,Y,,,,5,2,1,3,4,4,3,531.35
3206,5,A2,4,7,3,2,7,3,2,2,3,1,A3,,Y,,Y,,,A2,5,5,3,5,A2,A1,A1,A3,2,NA,1,2,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,A3,8,A3,6,A2,10,A3,7,A2,7,A2,7,A2,7,A3,7,A3,7,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,2,1,1,,Y,Y,Y,,,,4,2,1,5,3,3,2,538.58
3207,11,A2,4,6,2,1,9,4,3,1,4,1,A2,Y,Y,,,,,A1,11,11,3,6,A1,A1,A1,A3,1,NA,1,1,NA,A3,5,A3,5,A2,5,A3,5,A2,5,A3,5,A2,5,A2,5,A3,5,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,2,2,2,Y,Y,Y,Y,Y,Y,,4,3,1,5,2,4,1,874.29
3208,8,A1,6,7,6,2,7,3,2,2,6,1,A1,,Y,,,,,A2,8,8,2,4,A1,A1,A1,A2,2,NA,1,3,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,A3,10,A2,10,A2,8,A2,10,A3,10,A2,10,A3,10,A3,10,A2,3,2,1,2,,,Y,,Y,,,5,1,2,4,3,2,5,473.39
3210,6,A2,6,7,3,2,7,3,3,1,1,1,A3,Y,,,,,,A1,6,6,1,2,A1,A1,A2,A2,NA,2,2,1,NA,A3,8,A2,8,A2,8,A3,8,A2,8,A3,8,A2,8,A3,8,A3,8,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,1,1,1,,,Y,Y,Y,,,5,3,1,4,2,5,5,840.46
3211,19,A1,6,7,3,2,8,4,2,2,3,1,A1,,Y,,,,,A6,19,19,1,3,A2,A1,A1,A1,2,NA,1,1,NA,A3,10,A2,10,A3,7,A2,10,A3,9,A2,10,A3,8,A3,10,A3,7,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,2,2,2,Y,Y,Y,Y,Y,,,4,5,3,2,1,4,5,604.07
3212,7,A2,6,7,3,2,8,3,2,2,6,1,A1,,Y,,,,,A3,7,26,5,7,A1,A1,A1,A1,2,NA,1,2,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,A3,9,A2,8,A2,9,A2,6,A2,7,A2,8,A3,6,A3,7,A3,5,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,2,2,2,,Y,Y,Y,,,,5,1,2,4,3,7,5,655.45
3213,20,A2,3,6,3,2,6,1,1,NA,3,1,A1,Y,Y,,,,,A2,20,6,2,2,A2,A1,A2,A2,1,NA,1,3,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,A2,8,A3,9,A2,9,A3,9,A2,9,A2,9,A2,9,A2,9,A3,9,2,2,1,,Y,Y,,Y,,,5,1,2,4,3,4,5,849.15
3214,23,A2,4,4,1,2,4,4,2,1,1,3,A3,Y,,,,Y,,A2,23,23,3,5,A2,A1,A1,A1,1,NA,1,3,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,A3,10,A3,10,A2,10,A3,10,A2,10,A2,10,A2,10,A3,10,A3,10,2,2,2,,Y,Y,Y,,,,5,4,2,3,1,6,5,712.97
3215,26,A2,4,5,1,2,7,4,3,1,2,1,A3,Y,Y,,,,,A3,26,26,2,3,A2,A1,A1,A1,NA,2,2,1,NA,A3,10,A3,9,A2,10,A3,5,A3,6,A3,6,A3,7,A3,9,A3,9,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,2,1,2,,,Y,,Y,Y,,1,2,5,3,4,7,1,1170.38
3216,10,A1,3,6,3,1,5,3,1,NA,2,1,A2,Y,,,,Y,,A3,10,10,4,5,A3,A1,A2,A4,2,NA,1,2,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,A3,8,A3,2,A2,9,A3,9,A2,9,A3,9,A2,9,A3,10,A3,10,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,2,2,2,Y,Y,,Y,Y,,,5,3,1,4,2,5,5,606.54
3217,7,A2,5,7,3,2,8,5,3,1,5,1,A1,,Y,,,,,A3,7,9,2,3,A2,A2,A1,A1,2,NA,1,2,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,A3,10,A2,10,A2,10,A3,10,A3,10,A2,10,A3,10,A3,10,A3,10,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,2,2,2,,,Y,Y,Y,,,5,2,1,4,3,3,6,631.7
3218,23,A2,4,5,1,2,5,3,2,1,7,1,A1,,,,,,Y,A1,23,23,1,2,A1,A1,A2,A2,2,NA,1,1,NA,A3,10,A3,10,A2,10,A3,10,A3,10,A3,10,A3,10,A3,10,A3,10,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,2,1,2,Y,Y,,,Y,,,4,5,2,1,3,5,1,1203.95
3219,19,A1,3,7,1,2,7,2,1,NA,7,1,A3,Y,Y,,,,,A6,7,19,7,9,A1,A1,A1,A2,NA,2,2,1,NA,A3,9,A3,9,A2,9,A2,6,A3,9,A3,9,A3,9,A3,9,A3,9,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,2,2,1,,Y,Y,Y,Y,,,1,3,4,2,5,5,5,665.39
3222,5,A2,4,7,3,2,7,4,3,1,1,1,A3,,,,,Y,,A2,5,8,5,10,A2,A1,A1,A3,2,NA,1,1,NA,A2,10,A2,10,A2,10,A3,10,A2,10,A3,10,A2,10,A2,10,A3,10,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,2,1,1,,,,Y,,,,5,4,1,3,2,4,5,389.23
3224,26,A1,4,7,1,2,7,4,3,1,5,1,A1,,,,,,Y,A1,26,26,2,3,A1,A1,A1,A1,2,NA,1,3,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,A3,10,A2,10,A2,10,A2,10,A3,10,A2,10,A3,10,A3,10,A2,10,2,1,2,,Y,Y,,Y,,,5,4,2,3,1,5,5,484.01
3225,7,A1,3,7,3,1,8,3,1,NA,7,4,,,Y,,,,,,NA,NA,NA,NA,,,,,2,NA,1,1,2,A3,5,A3,5,A2,8,A3,5,A3,5,A2,5,A2,5,A3,5,A3,5,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,2,1,1,,,,,,,,5,2,1,4,3,4,1,580.35
3227,26,A2,6,6,4,2,7,4,3,2,6,1,A1,Y,Y,,,,,A2,26,12,4,10,A1,A1,A1,A3,NA,1,2,3,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,A3,10,A2,10,A3,10,A2,10,A3,10,A2,10,A3,10,A3,10,A2,10,1,1,2,,Y,Y,,Y,,,5,2,1,4,3,3,6,825.33
3229,8,A2,6,7,2,2,8,4,3,2,6,1,A1,,Y,,,,,A3,8,11,3,6,A2,A1,A1,A3,NA,2,2,2,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,A3,10,A2,9,A2,9,A2,9,A2,9,A2,9,A2,8,A3,10,A3,9,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,2,2,2,,Y,,Y,Y,,,4,5,1,3,2,4,2,819.61
3230,23,A2,4,7,1,2,8,2,1,NA,4,1,A1,,Y,,,,,A1,23,23,1,2,A1,A1,A1,A3,1,NA,1,2,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,A3,7,A2,8,A2,6,A2,8,A2,8,A3,7,A3,8,A3,8,A2,5,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,2,1,1,,,Y,,,,,4,2,1,5,3,4,6,1087.59
3231,26,A2,4,7,3,2,6,3,1,NA,2,1,A3,Y,Y,,,,,A3,26,18,3,5,A3,A2,A1,A2,2,NA,1,3,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,A3,7,A3,10,A2,10,A3,8,A3,7,A3,10,A3,10,A3,10,A2,10,2,2,1,Y,Y,Y,Y,,,,5,1,2,3,4,7,2,421.72
3232,7,A1,3,7,3,1,6,5,1,NA,5,1,A1,,Y,,,,,A3,7,9,3,5,A1,A1,A1,A1,NA,2,2,2,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,A3,10,A2,10,A2,10,A2,10,A2,10,A2,10,A3,10,A3,10,A3,10,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,2,2,2,,Y,,,Y,,,5,2,1,4,3,4,1,463.64
3233,18,A2,5,7,3,2,7,2,1,NA,4,1,A3,Y,Y,Y,Y,Y,,A2,18,18,1,1,A2,A1,A1,A1,2,NA,1,1,NA,A3,10,A2,10,A3,10,A2,10,A3,10,A2,10,A3,10,A3,10,A2,10,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,1,2,1,,Y,Y,,Y,,,5,1,3,4,2,6,5,804.55
3235,11,A2,5,7,1,3,9,3,2,1,1,1,A3,,Y,,,,,A1,11,11,2,3,A1,A1,A1,A3,NA,2,2,2,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,A3,5,A2,5,A3,6,A2,6,A3,6,A2,6,A3,6,A3,6,A2,6,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,1,2,2,,Y,Y,,Y,,,5,1,2,4,3,5,2,520.53
3236,19,A1,6,7,3,3,8,4,3,2,8,NA,,,,,,,,,NA,NA,NA,NA,,,,,2,NA,1,1,2,A3,10,A3,10,A2,10,A2,8,A3,8,A3,10,A3,10,A3,10,A3,10,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,2,1,2,,Y,Y,Y,,,,5,3,1,4,2,5,5,954.07
3237,23,A2,4,6,1,2,6,2,1,NA,4,1,A3,Y,Y,,,,,A3,23,23,1,2,A2,A1,A1,A4,NA,1,2,3,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,A3,5,A3,5,A2,5,A3,5,A2,5,A3,5,A2,5,A2,5,A3,5,1,2,2,Y,Y,Y,Y,Y,,,4,2,1,5,3,4,5,784.43
3238,11,A1,3,5,1,1,3,3,1,NA,1,1,A2,Y,,,,,,A1,11,11,3,4,A1,A1,A2,A2,NA,1,2,1,NA,A2,10,A3,10,A2,10,A3,10,A3,10,A3,10,A2,10,A3,10,A3,10,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,2,1,2,,,Y,Y,,,,1,5,4,2,3,4,4,1180.38
3239,11,A2,2,7,1,1,6,4,1,NA,3,1,A2,Y,,,,,,A4,11,11,1,1,A2,A1,A2,A2,NA,1,2,3,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,A3,6,A3,6,A2,4,A2,3,A3,4,A2,7,A3,4,A3,6,A2,4,2,2,2,,Y,Y,Y,Y,,,4,2,1,5,3,4,2,1705.22
3242,20,A1,5,7,3,1,7,6,1,NA,4,1,A1,,Y,,,,,A3,20,6,3,7,A2,A1,A2,A2,1,NA,1,3,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,A2,8,A3,9,A2,10,A3,10,A2,10,A2,8,A2,9,A2,9,A3,10,2,2,2,Y,Y,Y,Y,Y,,,5,1,2,4,3,4,5,793.29
3244,7,A2,3,7,3,1,7,1,1,NA,6,1,A3,,Y,,,,,A2,7,11,2,2,A2,A2,A1,A2,1,NA,1,2,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,A3,10,A3,10,A2,10,A3,7,A2,9,A3,9,A2,8,A3,10,A3,9,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,2,1,2,,Y,Y,,Y,,,3,2,1,4,5,7,5,595.82
3245,7,A1,3,7,1,2,6,2,1,NA,4,1,A3,,Y,,,,,A3,7,9,2,3,A2,A1,A2,A3,1,NA,1,3,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,A3,10,A2,10,A3,10,A2,10,A3,10,A2,10,A3,9,A3,10,A2,7,1,1,1,Y,Y,,,,,,4,3,1,5,2,5,2,480.14
3246,11,A2,7,2,1,2,5,3,3,2,1,1,A1,,,,,,Y,A1,11,11,3,4,A1,A1,A2,A3,1,NA,1,1,NA,A3,10,A2,10,A3,10,A2,10,A3,10,A2,10,A3,10,A3,10,A2,10,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,2,2,2,,Y,Y,,Y,,,5,4,1,3,2,3,5,6080.29
3248,7,A1,5,7,3,2,7,5,3,2,7,1,A2,,Y,,,,,A2,7,9,3,3,A2,A1,A1,A1,NA,2,2,2,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,A3,10,A2,10,A3,10,A2,10,A3,10,A2,10,A3,10,A3,10,A2,10,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,2,2,1,,Y,Y,,Y,,,5,1,2,4,3,4,5,1804.52
3252,7,A2,6,6,1,2,7,2,3,2,5,1,A1,,Y,,,,,A2,7,9,2,3,A2,A1,A1,A2,2,NA,1,3,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,A3,8,A2,8,A3,8,A2,10,A3,9,A3,8,A3,10,A3,10,A2,9,1,2,1,,Y,Y,,Y,,,5,3,2,4,1,7,5,676.47
3253,11,A2,3,5,3,1,6,4,1,NA,5,3,A3,Y,Y,,,,,A3,11,11,2,4,A2,A1,A2,A3,2,NA,1,2,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,A3,9,A3,10,A2,10,A3,8,A2,9,A3,10,A2,7,A2,9,A3,10,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,2,1,1,Y,Y,Y,,,,,5,3,1,4,2,5,5,743.44
3254,20,A2,7,4,3,2,6,7,5,1,5,1,A3,,,,,,Y,A5,20,6,2,3,A1,A1,A2,A4,1,NA,1,3,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,A3,5,A2,5,A2,6,A2,6,A3,6,A2,7,A3,7,A3,7,A2,7,1,1,2,,,,,Y,,,5,4,3,2,1,4,5,1646.17
3256,7,A1,3,7,8,1,7,4,1,NA,5,1,A3,Y,Y,,,,,A6,7,9,1,1,A2,A1,A2,A1,2,NA,1,3,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,A3,8,A3,8,A2,8,A2,8,A3,7,A2,7,A3,8,A3,8,A2,8,2,2,2,,Y,Y,,Y,,,1,4,5,2,3,5,5,420.53
3258,7,A1,5,7,3,2,8,2,1,NA,7,1,A2,,Y,,,,,A6,15,7,5,10,A1,A1,A2,A2,NA,2,2,2,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,A2,5,A3,7,A2,7,A2,7,A3,7,A3,7,A3,8,A3,10,A2,7,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,2,2,2,,,Y,,Y,,,5,4,1,3,2,6,5,816.86
3259,19,A1,3,7,1,2,8,3,2,1,4,1,A2,,Y,,,,,A2,19,19,1,1,A2,A1,A1,A1,NA,2,2,1,NA,A3,10,A3,7,A2,7,A2,7,A3,7,A2,9,A3,7,A3,10,A3,7,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,2,2,2,,Y,Y,Y,Y,,,5,4,2,3,1,6,5,766.83
3260,26,A2,5,7,3,2,9,3,2,1,3,1,A1,Y,Y,Y,Y,,,A1,26,26,1,1,A1,A1,A1,A1,NA,2,2,3,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,A3,9,A3,7,A2,7,A3,7,A2,7,A2,9,A3,9,A3,9,A2,8,2,2,2,,Y,Y,Y,,,,5,1,2,4,3,4,2,402.49
3261,7,A2,5,7,3,2,9,4,3,1,7,1,A1,,Y,,,,,A2,7,9,1,1,A1,A1,A2,A1,2,NA,1,2,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,A3,8,A2,8,A2,8,A2,8,A2,8,A3,8,A3,9,A3,10,A3,6,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,2,2,1,,Y,,Y,Y,,,4,2,1,5,3,5,5,628.05
3263,7,A2,3,7,1,1,5,3,1,NA,3,1,A1,,Y,,,,,A2,17,6,3,4,A1,A1,A2,A3,1,NA,1,2,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,A3,9,A3,8,A2,10,A3,9,A2,10,A2,7,A2,8,A2,7,A3,9,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,2,2,1,Y,Y,Y,,,,,5,4,1,3,2,6,5,859.48
3266,7,A2,3,6,3,2,8,3,1,NA,7,1,A1,,,,,,Y,A3,7,9,2,2,A2,A1,A1,A1,2,NA,1,1,NA,A3,8,A3,8,A2,8,A3,8,A3,8,A3,8,A3,8,A3,8,A2,8,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,2,1,1,,Y,Y,,Y,,,3,5,1,2,4,5,2,527.77
3268,24,A2,4,7,3,1,7,1,1,NA,7,1,A1,Y,Y,,,,,A2,24,11,5,10,A1,A1,A1,A1,NA,2,2,2,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,A3,8,A2,8,A2,8,A2,8,A3,8,A2,8,A3,8,A3,8,A3,8,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,2,1,1,,Y,Y,,Y,,,5,3,2,4,1,3,5,647.24
3269,7,A2,2,5,7,1,8,3,1,NA,6,1,A3,Y,Y,Y,Y,,,A2,7,10,5,10,A2,A1,A2,A2,2,NA,1,1,NA,A3,10,A2,8,A3,9,A2,8,A3,9,A2,8,A3,7,A3,10,A2,7,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,2,1,2,,Y,Y,,,,,4,1,3,5,2,7,5,782.17
3270,26,A1,5,7,1,3,7,2,2,1,3,1,A1,,Y,,,,,A3,26,26,2,4,A2,A1,A1,A1,NA,2,2,1,NA,A3,10,A2,10,A3,10,A2,10,A3,10,A2,10,A3,10,A3,10,A2,10,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,2,1,1,,Y,Y,,Y,,,5,1,2,4,3,7,6,798.31
3271,19,A2,3,6,1,1,4,1,1,NA,6,1,A2,Y,Y,Y,Y,Y,,A2,19,5,5,10,A2,A2,A2,A3,NA,1,2,2,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,A3,10,A3,8,A2,10,A2,7,A2,10,A2,10,A2,10,A3,10,A3,10,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,2,1,1,,Y,Y,Y,,,,5,4,1,3,2,4,5,1774.93
3272,7,A1,3,7,1,1,6,1,1,NA,4,1,A3,Y,Y,,,,,A3,7,9,1,2,A2,A1,A1,A1,NA,2,2,2,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,A3,10,A3,10,A2,10,A3,10,A2,10,A2,7,A2,8,A3,10,A3,10,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,2,1,2,,Y,,Y,Y,,,5,2,1,3,4,8,5,483.65
3273,7,A2,3,6,1,2,5,3,2,1,7,1,A1,,Y,,,,,A3,7,6,5,10,A2,A1,A2,A3,NA,1,2,3,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,A2,10,A3,10,A2,10,A3,10,A2,10,A3,10,A2,10,A2,10,A3,10,1,2,2,,,,Y,,,,1,4,2,5,3,6,5,495.28
3274,7,A1,4,7,2,2,6,3,2,1,6,4,,,Y,,,,,,NA,NA,NA,NA,,,,,2,NA,1,2,2,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,A3,10,A2,10,A2,5,A2,10,A3,10,A2,10,A3,10,A3,10,A2,8,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,2,2,1,,,,,,,,5,2,1,4,3,6,4,286.66
3275,14,A1,6,7,3,2,8,3,2,2,4,1,A3,,Y,,,,,A1,14,14,1,2,A1,A1,A2,A1,NA,2,2,1,NA,A3,10,A2,8,A2,10,A3,8,A3,10,A3,1,A3,7,A3,10,A3,5,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,2,1,2,,Y,Y,Y,Y,,,4,3,1,5,2,4,5,680.08
3277,7,A2,3,7,3,2,7,5,3,1,3,1,A3,Y,Y,,,,,A3,7,11,3,5,A2,A2,A1,A2,2,NA,1,1,NA,A3,10,A2,10,A2,10,A3,10,A2,10,A2,10,A2,10,A3,10,A3,10,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,2,2,1,,Y,Y,Y,,,,5,1,2,3,4,7,5,1297.3
3279,23,A1,3,7,3,2,6,2,1,NA,3,1,A3,Y,Y,,,,,A2,23,23,2,4,A2,A1,A1,A2,2,NA,1,2,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,A3,9,A2,8,A2,8,A2,8,A2,7,A2,9,A3,8,A2,8,A2,8,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,2,2,2,,Y,Y,,Y,,,5,1,2,4,3,6,5,1303.59
